id,exam_season_id,eventId,academicYrId,csId,pattern,CourseCode,Program,sem,Subject,prn_no,inst_code,GraceMarks,GraceMarksType,RevaluationMarks,TotalMarks,Outof100Marks,GradePoints,CreditsforResult,SubjectGPA,MarksforGrade,Grade,Result,GraceMarksOrdinance,IsAbsent,State,UnfairMeansCase,ContinuousAssessment1Marks,ContinuousAssessment2Marks,MidExamMarks,SessionalExamMarks,InternalPracticalMarks,PracticalMarks,EndExamMarks,RemedialMarks,RevaluationMarks1,InternalSessional1,TW,PR_OR,subject_group,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by
503,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191028,5449,0,,,62,62,6.5,4,26,62,CD,Pass,,No,Published,,7,8,11,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
504,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191029,5449,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,8,8,11,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
505,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191030,5449,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,6,9,12,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
506,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191031,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,8,10,18,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
507,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191032,5449,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,9,9,13,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
508,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191033,5449,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,5,9,10,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
509,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191034,5449,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,7,9,10,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
510,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191035,5449,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,4,9,15,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
511,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191036,5449,0,,,47,47,5,4,20,47,EE,Pass,,No,Published,,6,8,15,,,,18,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
512,62,5,5,NULL,2021,11191,BTECH_CIVILENG_SEM3#2021,3,BTBS301,T2054491191037,5449,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,8,9,15,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
513,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245001,5449,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,9,9,13,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
514,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245002,5449,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,7,10,13,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
515,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245003,5449,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,7,10,10,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
516,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245004,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,10,17,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
517,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245005,5449,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,8,9,14,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
518,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245006,5449,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,7.5,10,20,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
519,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245007,5449,0,,,93,93,10,4,40,93,EX,Pass,,No,Published,,10,9,20,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
520,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245008,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,9.5,9,19,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
521,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245009,5449,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,8,9,18,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
522,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245010,5449,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,9,9,19,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
523,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245011,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,9,19,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
524,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245012,5449,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,10,9,19,,,,33,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
525,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245013,5449,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,9,9,18,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
526,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245014,5449,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,8,9,18,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
527,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245015,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,9,9,20,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
528,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245016,5449,0,,,82,82,8.5,4,34,82,AB,Pass,,No,Published,,8,9,20,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
529,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245017,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,9,19,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
530,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245018,5449,0,,,88,88,9,4,36,88,AA,Pass,,No,Published,,8.5,9,19,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
531,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245019,5449,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,6,9,13,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
532,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245020,5449,0,,,71,71,7.5,4,30,71,BC,Pass,,No,Published,,9,8,10,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
533,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245021,5449,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,7.5,7,13,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
534,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245022,5449,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,9,10,20,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
535,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245023,5449,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,9.5,9,16,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
536,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245024,5449,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,7.5,9,17,,,,40,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
537,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245025,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,10,9,20,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
538,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245026,5449,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,8,9,16,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
539,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245027,5449,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,7,9,20,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
540,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245028,5449,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,8,9,17,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
541,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245029,5449,0,,,88,88,9,4,36,88,AA,Pass,,No,Published,,9,9,20,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
542,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245030,5449,0,,,93,93,10,4,40,93,EX,Pass,,No,Published,,8.5,9,20,,,,55,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
543,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245031,5449,0,,,91,91,10,4,40,91,EX,Pass,,No,Published,,10,9,20,,,,52,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
544,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245032,5449,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,9,9,14,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
545,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245033,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,9.5,9,17,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
546,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245034,5449,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,8,9,18,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
547,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245035,5449,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,8,9,19,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
548,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245036,5449,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,7.5,10,20,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
549,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245037,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,9,9,18,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
550,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245038,5449,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,9.5,9,18,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
551,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245039,5449,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,9.5,9,17,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
552,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245040,5449,0,,,66,66,7,4,28,66,CC,Pass,,No,Published,,5,9,18,,,,34,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
553,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245041,5449,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,6,10,17,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
554,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245042,5449,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,8,9,17,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
555,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245043,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,9,9,19,,,,52,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
556,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245044,5449,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,9,9,20,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
557,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245045,5449,0,,,83,83,8.5,4,34,83,AB,Pass,,No,Published,,10,10,15,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
558,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245046,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,9,9,19,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
559,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245047,5449,0,,,75,75,7.5,4,30,75,BC,Pass,,No,Published,,6,9,19,,,,41,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
560,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245048,5449,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,9.5,9,18,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
561,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245049,5449,0,,,90,90,9,4,36,90,AA,Pass,,No,Published,,10,9,19,,,,52,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
562,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245050,5449,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,9.5,9,16,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
563,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245051,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,8.5,9,18,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
564,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245052,5449,0,,,88,88,9,4,36,88,AA,Pass,,No,Published,,10,10,20,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
565,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245053,5449,0,,,74,74,7.5,4,30,74,BC,Pass,,No,Published,,9,9,10,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
566,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245054,5449,0,,,69,69,7,4,28,69,CC,Pass,,No,Published,,7,9,16,,,,37,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
567,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245055,5449,0,,,92,92,10,4,40,92,EX,Pass,,No,Published,,9.5,9,20,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
568,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245056,5449,0,,,89,89,9,4,36,89,AA,Pass,,No,Published,,8.5,9,20,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
569,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245057,5449,0,,,87,87,9,4,36,87,AA,Pass,,No,Published,,10,10,18,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
570,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245058,5449,0,,,95,95,10,4,40,95,EX,Pass,,No,Published,,10,10,19,,,,56,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
571,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245059,5449,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,10,9,16,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
572,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245060,5449,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,8,9,12,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
573,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245061,5449,0,,,86,86,9,4,36,86,AA,Pass,,No,Published,,10,9,16,,,,51,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
574,62,5,5,NULL,2021,11245,BTECH_CE_SEM3#2021,3,BTBS301,T2054491245062,5449,0,,,90,90,9,4,36,90,AA,Pass,,No,Published,,10,9,18,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
575,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246001,5449,0,,,65,65,6.5,4,26,65,CD,Pass,,No,Published,,8,6,9,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
576,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246002,5449,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,6,18,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
577,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246003,5449,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,10,5,9,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
578,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246004,5449,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,10,5,15,,,,54,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
579,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246005,5449,0,,,65,65,6.5,4,26,65,CD,Pass,,No,Published,,10,6,4,,,,45,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
580,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246006,5449,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,9,6,9,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
581,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246007,5449,0,,,84,84,8.5,4,34,84,AB,Pass,,No,Published,,10,6,20,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
582,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246008,5449,0,,,47,47,5,4,20,47,EE,Pass,,No,Published,,8,6,13,,,,20,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
583,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246009,5449,0,,,81,81,8.5,4,34,81,AB,Pass,,No,Published,,10,6,18,,,,47,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
584,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246010,5449,0,,,57,57,6,4,24,57,DD,Pass,,No,Published,,8,7,14,,,,28,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
585,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246011,5449,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,10,7,9,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
586,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246012,5449,0,,,60,60,6,4,24,60,DD,Pass,,No,Published,,9,5,8,,,,38,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
587,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246013,5449,0,,,80,80,8,4,32,80,BB,Pass,,No,Published,,10,4,18,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
588,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246014,5449,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,8,5,14,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
589,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246015,5449,0,,,68,68,7,4,28,68,CC,Pass,,No,Published,,9,6,11,,,,42,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
590,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246016,5449,0,,,58,58,6,4,24,58,DD,Pass,,No,Published,,10,5,7,,,,36,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
591,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246017,5449,0,,,67,67,7,4,28,67,CC,Pass,,No,Published,,10,5,8,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
592,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246018,5449,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,10,7,7,,,,46,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
593,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246020,5449,0,,,70,70,7,4,28,70,CC,Pass,,No,Published,,9,4,14,,,,43,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
594,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246021,5449,0,,,62,62,6.5,4,26,62,CD,Pass,,No,Published,,10,6,7,,,,39,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
595,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246022,5449,0,,,76,76,8,4,32,76,BB,Pass,,No,Published,,10,4,9,,,,53,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
596,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246023,5449,0,,,79,79,8,4,32,79,BB,Pass,,No,Published,,10,8,11,,,,50,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
597,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246024,5449,0,,,77,77,8,4,32,77,BB,Pass,,No,Published,,9,6,13,,,,49,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
598,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246025,5449,0,,,47,47,5,4,20,47,EE,Pass,,No,Published,,8,5,7,,,,27,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
599,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246026,5449,0,,,85,85,8.5,4,34,85,AB,Pass,,No,Published,,10,6,17,,,,52,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
600,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246027,5449,0,,,78,78,8,4,32,78,BB,Pass,,No,Published,,10,7,13,,,,48,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
601,62,5,5,NULL,2021,11246,BTECH_ITENG_SEM3#2021,3,BTBS301,T2054491246029,5449,0,,,73,73,7.5,4,30,73,BC,Pass,,No,Published,,9,6,14,,,,44,,,,NULL,NULL,NULL,16:04.0,15:35.0,NULL,NULL,NULL,NULL
